X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,Y,테스트
-8.28238376472784,4.689989138819591,-8.078678704596275,14.757499080491167,0.006144576105129205,2.0207743525520567,32.917686371724194,-15.744668905920406,-57.53539784085784,7.842766304723869,108.47170415989106,25.52209917769498,-26.22920724402176,-9.140516027334948,1.2053401837558382,-20.87910583745556,1.030439214567326,-55.729747349357446,5.262356168635488,0.5294845615473892,56.835735475544965,-1.3895384795747923,-37.43783707755808,26.127890786191067,1.6689863169782224,0.9019015693031969,-19.132937896689256,-56.03595604661837,-2.8597234158990528,-60.2430686482495,-1.483352757268421,3.6027798637693453,0.00738454648439353,0.226346441744727,-5.274514197692483,8.109563300870922,-8.093103640584598,5.623923216889727,54.973480135368746,8.284126082112952,-14.597875114474473,1.0674168226355467,12.507959794963265,40.583157337832056,24.787209704872016,15.642011977931396,12.328541143306303,-47.43789392940761,21.140087884955907,-43.04955021351441,22.88428812113733,13.121242086742939,27.845800153427152,-12.01082165467508,-0.7510480806621578,21.214622787641247,-10.508618900829823,10.863033982418038,3.0761508249821876,6.8778024375772455,-7.260137915699257,36.71023428828316,0.0010849990116649747,-53.1869910987554,34.062070028553876,-14.97961303503865,-15.346493072951892,-0.8748428932641786,0.0,23.87322400898076,16.11953276064414,18.062690157739798,2.3752642635093415,-1,0
-5.462385333518794,3.6375317629021784,-8.988528377014264,12.348306194761605,0.004433387689968776,2.601019861636867,32.600662095412964,-18.98230504510281,-46.4991962043927,11.172829779288477,116.25329118174085,24.19739967730357,-28.884204399281813,-8.285152702956943,1.1512536538069902,-21.314200504889634,0.9953852778921192,-57.24240565094525,6.1406631256271025,1.1655060163000952,47.75077440104603,-1.2945078881596572,-24.705145195740794,35.16774009514453,1.7873447101498898,1.331661697437222,-13.000252088424052,-38.07803571446214,-2.4652068266692444,-33.60567083487853,-2.2346376320454913,9.249055878400615,0.006165859526257841,0.10593878668003834,-5.323580229493722,20.263465724484952,-8.644555144332665,5.296645866913573,45.345501346195206,9.130630161183207,-8.449733274849674,17.91581686102051,9.21199302613774,32.58233230855335,29.45493098443895,33.13245782020018,11.108357643929613,-48.07387508323577,21.683352702283116,-43.56708580766129,39.0379032155834,15.59336016522663,31.708801311312687,-13.516822519385325,-0.8006337561573911,16.08601061308849,-35.92934471133472,8.965767204221134,3.128715051076957,5.996424257879983,-6.502719087651901,34.00191912554485,0.0010372016983757689,-65.94426081016452,31.177335136523222,-21.293493483807868,-14.888639665268688,-0.83036328214484,0.0,23.62731955058059,11.201243502592698,10.891913965769078,2.5179973223144807,-1,0
-9.208105386506084,4.328228137701817,-8.988528377014264,12.348306194761605,0.004433387689968776,2.601019861636867,32.600662095412964,-13.654619536886981,-37.30236153880386,11.919759895731803,116.79619259632474,23.29460705538361,-23.730000522148007,-8.081686766571108,1.1404127732750415,-21.395780749521418,0.9664400205147246,-57.176733104448765,5.170034129630749,1.1370836295303295,48.074585774824335,-1.8682306559353403,-27.973417331486853,34.307056603948496,1.7549845493124818,1.2950303426097507,-14.033839206827336,-49.53265335361555,-3.4087068188965906,-31.478189257849554,-2.1860153352524554,6.340342181974597,0.008801008868292012,0.12692697096192063,-5.217485452197464,25.50071288967937,-7.389660726080019,5.32843180143961,54.467868842842044,9.894548447771452,-7.854840054132833,16.68914829860561,12.769786672625505,43.59891053434468,11.88391113405104,24.89572938560689,11.960682587360484,-25.141613739233566,21.352669767823926,-43.28479369308964,47.114710823382495,14.15355511860241,29.29442557079395,-13.330896484400114,-0.7204770217240507,16.950118563617377,-31.594052296216596,10.743206332775962,2.3259459059700998,7.421198500910988,-6.719323512477527,39.0056397710888,0.0013781558665054378,-65.46734975576572,37.14658259679204,-17.40139166782769,-14.888639665268688,-0.83036328214484,0.0,19.897768690091638,9.451907852901503,13.479142788888849,2.2581300727932154,-1,0
-6.710097105281946,4.590380349061086,-8.988528377014264,12.348306194761605,0.004433387689968776,2.601019861636867,32.600662095412964,-11.3040070034891,-45.46915073468465,9.896824138621172,116.18090427082646,21.3477647665289,-27.412558644085287,-8.588254683713117,1.144725550945642,-21.30876182044429,0.8986354960718208,-57.24240565094525,6.2254995913176545,0.5116029295547755,54.95215671167878,-1.5341180966173522,-37.541637803774876,26.9164051681001,1.6565742013652303,0.9044451641039577,-16.881991847307898,-63.46432156136771,-3.187443545687609,-60.53479685502813,-1.7205831766178068,4.191489096668159,0.007722993209497401,0.15583146013781157,-5.260887861851182,15.525004035599522,-6.727287090503121,6.4034352992216315,8.82754622061388,13.148943669528865,-7.946730424453453,15.869217229563576,10.691064870412097,36.80198415088298,27.8688446464742,29.64812224439725,11.327081489268924,-46.877197490587925,21.683352702283116,-43.56708580766129,39.0379032155834,15.59336016522663,31.708801311312687,-13.516822519385325,-0.6913184187883562,16.00520878085348,-36.06248856143369,8.932664440117303,3.5443442434072883,7.9394884457367025,-7.881736275876748,33.919310312408534,0.0010387949421520758,-64.79753204707015,30.07329601140109,-17.801881745028666,-14.888639665268688,-0.83036328214484,0.0,25.90193575631455,14.196179420961627,19.196599108418386,2.5172215993199147,-1,0
-7.8629103807571585,3.1381295298391785,-8.988528377014264,12.348306194761605,0.004433387689968776,2.601019861636867,32.600662095412964,-15.107120691681653,-46.71992026732882,8.527452240237531,116.83238599217135,22.943661563885712,-16.995589577615668,-7.360431210937326,1.213682941987188,-21.858068861230652,0.9401369743689114,-57.24240565094525,5.247385028836451,0.45569929964133,54.96127814943303,-1.185690200779767,-37.41522133157086,26.347071079618022,1.689200334561655,0.9457338065002695,-22.48630792838567,-59.13157272941869,-3.122734473639142,-62.460677654573956,-1.7340847633714238,4.810730303220607,0.004213174853101396,0.06878537424449051,-5.402198030095651,14.624487440633946,-6.296586269608335,5.735930783543672,53.656042230746266,9.561624606518924,-10.127397463907947,16.841943853500428,10.024298015915239,38.0857237450016,28.073392780436542,29.80615906317017,11.753545131236729,-50.288020796423254,22.297478155563066,-45.637228133483276,31.858518742624273,15.729190825531877,26.55813305589125,-14.249371085091584,-0.8167806713175431,16.501779569172015,-35.43249100287,9.721559331164483,3.1426531249765577,5.709415258881192,-6.387130921545729,36.84675152386681,0.0011041179369806573,-64.14683479878354,32.543509527522424,-23.457882346785965,-14.888639665268688,-0.83036328214484,0.0,20.901878550403126,9.983119720004586,17.695367555954622,2.54437190876389,-1,0
-10.23426431876799,6.0195400476736864,-8.988528377014264,12.348306194761605,0.004433387689968776,2.601019861636867,32.600662095412964,-18.389108025343997,-45.7634494538007,5.757586366683576,113.43020380206042,24.50960271491455,-28.801881443613365,-9.326227646291901,1.1356286438984282,-20.87910583745556,1.0091595733861187,-56.940311800790795,5.100168803739235,1.4102020455081805,47.3175056408157,-1.7591488469733,-32.84683098552951,35.189123523981785,1.7503743356699304,1.2911970375952655,-16.812948243233322,-51.70042086511351,-3.8783694223781318,-32.116196569215326,-1.7126313177409576,5.065737294637955,0.006965318126509637,0.13677246034195245,-5.291392914415094,14.512690721694954,-6.764144127732216,6.315477408572027,55.28681672460948,8.204121156868993,-17.89855575293779,2.449032967377365,14.39678436029171,53.263089609014344,23.985783402262193,13.173238131733262,14.986923372894156,-49.731668293827155,22.76988236192772,-47.001640071345086,15.704903587602146,12.5507533033062,24.465674089756497,-10.181309510561011,-0.8139129593735167,23.067049170047863,-8.83295532023924,12.877655248324714,2.0817021681593846,5.760388356018346,-6.210323438582719,44.47331298421757,0.0009798449224287218,-56.06727737148851,44.74710148100763,-26.117104403394983,-14.888639665268688,-0.83036328214484,0.0,26.516696902314976,13.509267505476599,10.205180404259309,2.5591106502948113,-1,0
-11.659956845033609,5.459919774661638,-8.988528377014264,12.348306194761605,0.004433387689968776,2.601019861636867,32.600662095412964,-13.815392565274168,-41.863991543508305,10.830486797853489,116.50664519110948,23.85204587771188,-21.589275824375573,-7.837642930683618,1.156886174513157,-21.357709980452412,0.982412343445772,-57.391263491139256,5.212452362476026,0.508967743552238,57.136743254937684,-1.089920070500286,-37.94408296734388,26.095815642935186,1.665174024052665,0.9094786166373411,-7.832316458164912,-74.92172555007697,-4.051622738398958,-61.839272767807806,-2.1860153352524554,6.340342181974597,0.008801008868292012,0.12692697096192063,-5.217485452197464,25.50071288967937,-7.389660726080019,5.32843180143961,54.467868842842044,9.894548447771452,-7.686944427086077,14.19061818734876,14.440844988943159,50.38946074221744,26.151981641619525,30.917347369238577,15.113842006284468,-46.81650231449623,21.470770819415094,-43.802329236470996,40.83274936411121,14.696877776747899,27.684841743781472,-13.721341162536541,-0.613767228214096,16.849156934562224,-31.106940826207655,10.876378392190547,3.7658210583789375,9.317949437621687,-8.886993287023776,38.95226864414955,0.0010053368228496317,-65.69309163689516,37.558999276169985,-23.514320057799114,-14.888639665268688,-0.83036328214484,0.0,22.45927340764739,10.679190456294302,13.782583213913908,2.465248149415662,-1,0
-9.226568138224106,3.850332348589775,-8.988528377014264,12.348306194761605,0.004433387689968776,2.601019861636867,32.600662095412964,-15.47301791713467,-25.971861183222664,10.550387997348162,115.31226205518071,20.60939461640484,-16.25894673364719,-8.311962716603308,1.4229353647015293,-21.49911573193459,0.819186009833909,-57.89037504891847,5.861201822061043,0.6866547072775754,54.65114893228606,-1.2823055164688872,-37.69820869337503,26.56892426468835,1.6747490853963902,0.9250626160820976,-21.42977517593089,-40.55508628306088,-2.8492864684564387,-61.18229128469612,-2.3269951526611994,4.000126335667621,0.006225749192818896,0.08964050711064066,-5.321225063087485,15.650314666618803,-7.294885494884592,5.742994314422716,54.759841562760485,8.820933537332452,-13.880005405755123,2.4576411796940016,13.425062695995647,41.68429773765589,10.291118295987404,4.03292311507129,9.694607258130926,-25.096257115208328,21.352669767823926,-44.08462140180818,24.23042270224516,12.903913016714942,23.660882176250254,-13.011103721962007,-0.8123560509395381,20.684018769019772,-5.41992739096814,12.153987508952028,1.4402021778596965,5.788062202972259,-5.898217998394795,39.34453736601447,0.0009384205842447432,-54.18255788782499,37.77654898178768,-20.290911724310728,-14.888639665268688,-0.83036328214484,0.0,29.938867224271323,11.933949545776725,18.126572372461915,2.4970527968270324,-1,0
-9.028647593754675,4.706288760235653,-9.929806806394653,14.421829533005344,0.004933420702466407,2.715859991704535,32.23080047369096,-14.192377615148464,-32.446432814983346,10.581510074134835,111.873886350002,29.07349190172761,-19.827039910325844,-8.71421694077011,1.4432266544654042,-21.28156839821755,1.1063672773234245,-56.576923573906285,5.526846332402509,0.6523972623270833,54.66027037004031,-1.5053289511507593,-38.03048688334297,26.523484441447913,1.6685430284998795,0.9146732831189265,-17.89263333165968,-50.15400573811851,-3.189530933080393,-60.79569202461235,-2.410986648119188,4.2396523053831014,0.008546129177716206,0.1524720187142376,-5.227747263009334,14.48197732588217,-7.034078060209616,6.278814280663366,54.809690571076715,7.718929772972358,-7.393944134708492,15.17195298940617,12.638873233794385,43.20349431442899,26.62478964347596,28.306885323935308,12.553040456664638,-46.965394279408,21.683352702283116,-43.56708580766129,39.0379032155834,15.59336016522663,31.708801311312687,-13.516822519385325,-0.7497346034742913,15.617945337485208,-30.739983479559996,10.945057138224966,3.1238918924205676,6.901149242782276,-7.310500894039164,37.90217413298783,0.0009240813902579814,-63.62357412080481,34.373857318292195,-19.091963377770515,-14.888639665268688,-0.83036328214484,0.0,20.4305616603136,12.630020258390878,16.21010657615238,2.5567834813111134,-1,2
-9.654903638491561,1.9345610964317161,-12.70784889068208,16.732584097580418,0.0063119834316052595,2.822827179192063,32.49498733664255,-13.00598354982954,-30.092043156451187,11.826393638015468,112.38059436873927,21.196655915323216,-19.78669837049617,-8.8814253247545,1.4210500042566663,-20.710506641698224,0.8397558709897641,-56.769563111764626,5.916096008153519,1.3012181950255433,47.66868139455732,-1.1572708234406175,-37.30156246654527,34.633154078522985,1.7539206544164996,1.2980396664417744,-20.120427006826738,-36.84090356531345,-2.7991891238755,-29.727819757743582,-1.7340847633714238,4.810730303220607,0.004213174853101396,0.06878537424449051,-5.402198030095651,14.624487440633946,-6.296586269608335,5.735930783543672,53.656042230746266,9.561624606518924,-8.194127573297095,17.476798648401427,9.636967364376497,33.49754658973736,29.273855617830385,30.768652604962877,10.747266667629027,-44.15322434364869,21.683352702283116,-43.56708580766129,39.0379032155834,15.59336016522663,31.708801311312687,-13.516822519385325,-0.8184606322134867,15.797270110024328,-34.617391064573205,9.456438238896228,2.843351873007079,5.679554164110873,-6.291136458768843,34.77172573805206,0.0009495732906788912,-65.04780024437794,31.471350726156125,-18.73327623257546,-14.888639665268688,-0.83036328214484,0.0,24.65192143760289,12.5659084890825,15.379638050498851,2.4621452574373985,-1,0
